GAME_ID,PERIOD,HOME_STARTERS,AWAY_STARTERS
22401013,4,"203897, 1628370, 1631099, 1631222, 1642269","1629632, 1630172, 1631207, 1641763"
22401014,1,"203114, 1629673, 1630551, 1642259, 1642273","202709, 203484, 1628976, 1630532, 1631094"
22401014,2,"1630264, 1641774, 1642267, 1642358","203914, 1629048, 1630532, 1641710, 1641783"
22401014,3,"203114, 1629673, 1630551, 1642259, 1642273","202709, 203484, 1628976, 1630532, 1631094"
22401014,4,"1630264, 1630551, 1641774, 1642267, 1642358","203914, 1628371, 1630532, 1641710, 1641783"
22401015,1,"203952, 1628389, 1629639, 1631170, 1642276","1627832, 1628415, 1630224, 1630578, 1641708"
22401015,2,"201567, 1628389, 1629130, 1629312, 1630558","1627832, 1630578, 1631095, 1631106, 1641708"
22401015,3,"203952, 1628389, 1629639, 1631170, 1642276","1627832, 1628415, 1630224, 1630578, 1641708"
22401015,4,"202692, 1628389, 1629130, 1629312, 1630558","203500, 1627832, 1631095, 1631106, 1641708"
22401016,1,"203497, 203944, 204060, 1630162, 1630183","203468, 203482, 1628971, 1630631, 1642274"
22401016,2,"203944, 1628978, 1629638, 1629675, 1641740","203482, 1630631, 1631232, 1631255, 1641722"
22401016,3,"201144, 203497, 203944, 1630162, 1630183","203468, 203482, 1628971, 1630631, 1642274"
22401016,4,"203497, 1628978, 1629638, 1629675, 1641740","203901, 1630526, 1631232, 1641722, 1642274"
22401017,1,"1628392, 1628983, 1630598, 1631096, 1641717","203994, 1628970, 1629610, 1630182, 1642354"
22401017,2,"1627936, 1628392, 1630198, 1631096, 1641717","203994, 1628970, 1629610, 1630182, 1642354"
22401017,3,"1628392, 1628983, 1630598, 1631096, 1641717","203994, 1628970, 1629610, 1630182, 1642354"
22401017,4,"1629026, 1630198, 1630598, 1631119, 1641717","203552, 203994, 1628970, 1630182, 1642354"
22401018,1,"101108, 203084, 1630170, 1631110, 1642264","1627824, 1629643, 1629656, 1630215, 1642348"
22401018,2,"1629640, 1630572, 1630577, 1631104, 1642264","1629022, 1629052, 1629643, 1641720, 1641741"
22401018,3,"101108, 203084, 1630170, 1631110, 1642264","1627824, 1629643, 1629656, 1630215, 1642348"
22401018,4,"101108, 203084, 1631104, 1631110, 1642264","1627824, 1629052, 1641720, 1641741, 1642348"
22401019,1,"202691, 203915, 1629023, 1630230, 1630539","202699, 203501, 1630595, 1631105, 1641709"
22401019,2,"202691, 203915, 203939, 1630230, 1630702","203471, 1627736, 1630191, 1631323, 1641842"
22401019,3,"202691, 203915, 1629023, 1630230, 1630539","202699, 1627736, 1630595, 1631105, 1641709"
22401019,4,"202691, 203915, 1629023, 1630230, 1631108","1627736, 1630191, 1630595, 1631323, 1641842"
22401020,1,"1629004, 1629012, 1631117, 1642262, 1642268","201143, 201950, 204001, 1628369, 1628401"
22401020,2,"1629004, 1629012, 1630548, 1630695, 1642271","201950, 204001, 1628401, 1630202, 1630573"
22401020,3,"1629004, 1629012, 1631117, 1642262, 1642268","201143, 201950, 204001, 1628369, 1628401"
22401020,4,"1629012, 1630548, 1630695, 1641718, 1641729","201950, 204001, 1630202, 1630573, 1631248"
22401021,1,"201142, 1626164, 1631221, 1642345, 1642346","1628378, 1628386, 1629622, 1629636, 1630596"
22401021,2,"1626145, 1626164, 1626220, 1628998, 1642345","1628378, 1629660, 1629731, 1630241, 1630596"
22401021,3,"201142, 1626164, 1631221, 1642345, 1642346","1628378, 1628386, 1629622, 1629636, 1630596"
22401021,4,"1626145, 1626164, 1626220, 1628998, 1642345","1628378, 1629636, 1630171, 1630241, 1630596"
22401022,1,"1630166, 1630703, 1631101, 1631200, 1641739","201566, 203932, 1627750, 1629008, 1631128"
22401022,2,"1629680, 1630166, 1630625, 1630703, 1641871","201566, 1629008, 1629618, 1630192, 1631212"
22401022,3,"1630166, 1630703, 1631101, 1641739, 1641871","201566, 203932, 1627750, 1629008, 1631128"
22401022,4,"1629680, 1630166, 1630625, 1631101, 1641871","201566, 1629008, 1629618, 1630192, 1631212"
22401023,1,"201935, 202695, 1626181, 1627739, 1627826","1628991, 1630217, 1630583, 1630590, 1642377"
22401023,2,"201587, 202695, 203992, 1627732, 1627884","1628379, 1628991, 1629723, 1641744, 1642377"
22401023,3,"201935, 202695, 203992, 1626181, 1627826","1628991, 1630217, 1630583, 1630590, 1642377"
22401023,4,"201587, 203992, 1627732, 1627884, 1629599","1628991, 1629723, 1630217, 1630583, 1630590, 1641744"
22401024,1,"1626167, 1627783, 1629614, 1630169, 1630174","1629651, 1629661, 1630553, 1630592, 1631213"
22401024,2,"204456, 1628418, 1630167, 1631097, 1641767","1630549, 1630570, 1631213, 1641721, 1641730"
22401024,3,"1626167, 1627783, 1629614, 1630169, 1630174","1629651, 1629661, 1630553, 1630592, 1631213"
22401024,4,"204456, 1628418, 1630167, 1630174, 1641716","1629651, 1629661, 1630553, 1630570, 1641730"
22401025,1,"1629027, 1630168, 1630700, 1631243, 1642258","202710, 203110, 1630541, 1641764, 1642366"
22401025,2,"1629027, 1629611, 1630249, 1631230, 1631243","202710, 203110, 1627780, 1630541, 1642366"
22401025,3,"1629027, 1630168, 1630700, 1631243, 1642258","202710, 203110, 1630541, 1641764, 1642366"
22401025,4,"1627777, 1629027, 1629611, 1630249, 1631230","202710, 203110, 1630541, 1641764, 1642366"
22401026,1,"1626157, 1626166, 1628384, 1628404, 1628969","1629673, 1630551, 1642259, 1642267, 1642273"
22401026,2,"1626157, 1628384, 1629013, 1630173, 1642278","203935, 1626158, 1642267, 1642273, 1642358"
22401026,3,"1626157, 1626166, 1628384, 1628404, 1628969","1629673, 1630551, 1642259, 1642267, 1642273"
22401026,4,"1626157, 1626166, 1628384, 1628969, 1629011","203935, 1626158, 1630264, 1641732, 1642358"
22401027,1,"201942, 202685, 203897, 1631099, 1631165","201572, 203507, 1627752, 1628398, 1631157"
22401027,2,"201942, 1626168, 1628365, 1631165, 1631222","201572, 1628398, 1629018, 1629645, 1631260"
22401027,3,"201942, 202685, 203897, 1631099, 1631165","201572, 203507, 1627752, 1628398, 1631157"
22401027,4,"201942, 202685, 1628365, 1631165, 1631222","201572, 1628398, 1629018, 1629645, 1631260"
22401028,1,"2544, 1627827, 1629029, 1629637, 1630559","202696, 1628989, 1629632, 1630581, 1641824"
22401028,2,"2544, 1627827, 1629020, 1630559, 1630692","1628380, 1630172, 1631207, 1641763, 1641824"
22401028,3,"2544, 1627827, 1629029, 1629637, 1630559","202696, 1628989, 1629632, 1630581, 1641824"
22401028,4,"2544, 1627827, 1629216, 1629637, 1630559","1628380, 1628989, 1629632, 1630172, 1631207"
22401029,1,"202699, 203471, 1627736, 1631105, 1641709","203468, 203482, 1628971, 1630631, 1631255"
22401029,2,"1627736, 1630191, 1631204, 1631323, 1641842","1628971, 1630631, 1631232, 1631255, 1641722"
22401029,3,"202699, 203471, 1627736, 1631105, 1641709","203468, 203482, 1628971, 1630631, 1631255"
22401029,4,"203471, 1630191, 1631204, 1631323, 1641842","203482, 1630526, 1630631, 1631232, 1641722"
22401030,1,"1629012, 1631117, 1642262, 1642268, 1642271","1628378, 1628386, 1629622, 1629636, 1630596"
22401030,2,"203903, 1629012, 1630231, 1630548, 1642271","1628378, 1629631, 1629660, 1630241, 1630596"
22401030,3,"1629012, 1631117, 1642262, 1642268, 1642271","1628378, 1628386, 1629622, 1629636, 1630596"
22401030,4,"203903, 1629012, 1630231, 1630548, 1642271","1629631, 1629660, 1629731, 1630171, 1630241"
22401031,1,"1629027, 1630168, 1630700, 1631243, 1642258","1627824, 1629643, 1629656, 1630288, 1642348"
22401031,2,"1627777, 1629027, 1629611, 1630249, 1631230","1629052, 1630215, 1641741, 1642024, 1642348"
22401031,3,"1629027, 1630168, 1630700, 1631243, 1642258","1627824, 1629643, 1629656, 1630288, 1642348"
22401031,4,"1627777, 1629027, 1629611, 1630249, 1631230","1629643, 1630215, 1641741, 1642024, 1642348"
22401032,1,"203952, 1628389, 1629130, 1629639, 1642276","1628970, 1629610, 1630163, 1631109, 1641733"
22401032,2,"1628389, 1629130, 1629312, 1630558, 1631170","203552, 203994, 1629610, 1630163, 1642275"
22401032,3,"203952, 1628389, 1629130, 1629639, 1642276","1628970, 1629610, 1630163, 1631109, 1641733"
22401032,4,"202692, 1628389, 1629312, 1629639, 1630558","1628970, 1629610, 1631217, 1641733, 1642354"
22401033,1,"1629628, 1630534, 1630567, 1630658, 1642347","101108, 202687, 203084, 1630170, 1642264"
22401033,2,"1629628, 1630534, 1630567, 1630658, 1642347","1629640, 1630572, 1630577, 1631104, 1642264"
22401033,3,"1629628, 1630534, 1630567, 1630658, 1642347","101108, 202687, 203084, 1630170, 1642264"
22401033,4,"1629628, 1630534, 1630567, 1630658, 1642347","1629640, 1630572, 1630577, 1631104, 1631110"
22401034,1,"1629014, 1630166, 1631101, 1641739, 1642270","201143, 1628369, 1628401, 1630202, 1630573"
22401034,2,"1629014, 1629680, 1630166, 1631101, 1642270","201143, 1628401, 1630573, 1631120, 1631248"
22401034,3,"1629014, 1630166, 1631101, 1641739, 1642270","201143, 1628369, 1628401, 1630573, 1631248"
22401034,4,"1629014, 1629680, 1630625, 1631133, 1631200","1628401, 1628436, 1628470, 1630202, 1630573"
22401035,1,"1627832, 1628415, 1630224, 1630578, 1641708","201599, 203932, 1627750, 1629008, 1631128"
22401035,2,"203500, 1627832, 1630578, 1631095, 1641708","201566, 201599, 1629008, 1630192, 1631212"
22401035,3,"1627832, 1628415, 1630224, 1630578, 1641708","201599, 203932, 1627750, 1629008, 1631128"
22401035,4,"203500, 1627832, 1628415, 1630224, 1630578","201566, 201599, 1629008, 1631212"
22401036,1,"201935, 202695, 1626181, 1627739, 1627826","1627936, 1628392, 1628983, 1629652, 1641717"
22401036,2,"202695, 203992, 1627732, 1627884, 1629599","1627936, 1628392, 1629026, 1630198, 1630598"
22401036,3,"201935, 202695, 1626181, 1627739, 1627826","1627936, 1628392, 1628983, 1629652, 1641717"
22401036,4,"202695, 203992, 1627732, 1627884, 1629599","1627936, 1628392, 1629026, 1630198, 1630598"
22401037,1,"1626167, 1627783, 1629614, 1630169, 1630174","201144, 203497, 203944, 1630162, 1630183"
22401037,2,"204456, 1627783, 1628418, 1631097, 1641767","201144, 203497, 1629638, 1629675, 1641740"
22401037,3,"1626167, 1627783, 1629614, 1630169, 1630174","201144, 203497, 203944, 1630162, 1630183"
22401037,4,"204456, 1628418, 1630167, 1631097, 1641767","201144, 203497, 1629638, 1629675, 1641740"
22401038,1,"202709, 203484, 1628976, 1630532, 1631094","2544, 1627827, 1629029, 1629637, 1630559"
22401038,2,"203914, 1628371, 1630532, 1641710, 1641783","2544, 1629060, 1629637, 1630559, 1642261"
22401038,3,"202709, 203484, 1628976, 1630532, 1631094","2544, 1627827, 1629029, 1629060, 1629637, 1630559"
22401038,4,"1628371, 1629048, 1630532, 1631216, 1641710","2544, 1627827, 1629020, 1629216, 1630559"
22401039,1,"203114, 1629673, 1630551, 1642259, 1642267, 1642273","1627751, 1630193, 1630534, 1630567, 1642419"
22401039,2,"203935, 1630550, 1641732, 1641774, 1642358","1627751, 1630193, 1630567, 1630658, 1642419"
22401039,3,"203114, 1629673, 1630551, 1642259, 1642267","1627751, 1630193, 1630534, 1630567, 1642419"
22401039,4,"203935, 1630550, 1641732, 1641774, 1642358","1627751, 1630193, 1630567, 1630639, 1630658"
22401040,1,"1629651, 1629661, 1630533, 1630553, 1631213","202691, 203076, 203915, 1629023, 1630539"
22401040,2,"1629651, 1629661, 1630553, 1630570, 1641730","202691, 203076, 1630314, 1630539, 1630702"
22401040,3,"1629651, 1629661, 1630533, 1630553, 1641730","202691, 203076, 203915, 1629023, 1630539"
22401040,4,"1630549, 1630570, 1630592, 1631213, 1641721","202691, 203076, 1630314, 1630539, 1630702"
22401041,1,"203482, 1630631, 1631232, 1641722, 1642274","1627824, 1629643, 1630215, 1641741, 1642348"
22401041,2,"203482, 203901, 1631311, 1641810, 1642274","1627824, 1629643, 1630215, 1630542, 1641720"
22401041,3,"203482, 1630631, 1631232, 1641722, 1642274","1627824, 1629643, 1630215, 1641741, 1642348"
22401041,4,"203482, 203901, 1630526, 1631255, 1641810","1630288, 1630542, 1641720, 1641737, 1641741"
22401042,1,"201599, 1627750, 1629008, 1631128, 1631212","202696, 1628989, 1629632, 1630581, 1641824"
22401042,2,"201566, 1628427, 1629008, 1629618, 1630192","1629632, 1630172, 1630188, 1631207, 1641763"
22401042,3,"201599, 1627750, 1629008, 1631128, 1631212","202696, 1628989, 1629632, 1630581, 1641824"
22401042,4,"201566, 1628427, 1629008, 1630192, 1631128","1629632, 1630172, 1630188, 1631207, 1641763"
22401043,1,"201142, 1626164, 1630208, 1631221, 1642346","201572, 203507, 1627752, 1628398, 1631157"
22401043,2,"1626145, 1626164, 1628960, 1628998, 1642345","201572, 1628398, 1629018, 1629645, 1631260"
22401043,3,"201142, 1626164, 1630208, 1631221, 1642346","201572, 203507, 1627752, 1628398, 1631157"
22401043,4,"1626145, 1626164, 1628960, 1628998, 1642345","201572, 1628398, 1629018, 1629645, 1631260"
22401044,1,"201942, 203897, 1627734, 1631099, 1631165","201950, 204001, 1627759, 1628369, 1628401"
22401044,2,"201942, 202685, 1626168, 1628365, 1631222","204001, 1627759, 1628401, 1630202, 1631248"
22401044,3,"201942, 203897, 1627734, 1631099, 1631165","201950, 204001, 1627759, 1628369, 1628401"
22401044,4,"202685, 203897, 1626168, 1631165, 1631222","201950, 1628401, 1628436, 1630202, 1631248"
22401045,1,"1628970, 1629610, 1630163, 1630182, 1631109","202709, 203484, 1628976, 1630532, 1631094"
22401045,2,"203552, 1630163, 1630182, 1631109, 1642275","203484, 1629048, 1630532, 1631216, 1641710"
22401045,3,"1628970, 1629610, 1630163, 1630182, 1631109","202709, 203484, 1628976, 1630532, 1631094"
22401045,4,"203994, 1629006, 1630163, 1641733, 1642275","203914, 1629048, 1631094, 1631216, 1641710"
22401046,1,"202699, 203471, 203501, 1631105, 1641709","101108, 202687, 203084, 1630170, 1642264"
22401046,2,"1627736, 1630191, 1631204, 1631323, 1641842","1629640, 1630572, 1630577, 1631104, 1642264"
22401046,3,"202699, 203471, 203501, 1631105, 1641709","101108, 202687, 203084, 1630170, 1642264"
22401046,4,"203471, 1627736, 1630191, 1631323, 1641842","1629640, 1630572, 1630577, 1631104, 1642264"
22401047,1,"202692, 203952, 1628389, 1629639, 1642276","202710, 203110, 1627780, 1630541, 1641764"
22401047,2,"203937, 1629312, 1629639, 1630558, 1642276","202710, 203110, 1627780, 1630541, 1642366"
22401047,3,"202692, 203952, 1628389, 1629639, 1642276","202710, 203110, 1627780, 1630541, 1641764"
22401047,4,"203937, 1628389, 1629312, 1629639, 1630558","202710, 203110, 1627741, 1627780, 1642366"
22401048,1,"1626157, 1626166, 1628384, 1628404, 1628969","202691, 203915, 1630230, 1630539, 1630556"
22401048,2,"1626157, 1629013, 1630173, 1642278","202691, 203939, 1630314, 1630556, 1630702"
22401048,3,"1626157, 1626166, 1628384, 1628404, 1628969","202691, 203915, 1630230, 1630539, 1630556"
22401048,4,"1626157, 1628384, 1628969, 1629013, 1642278","202691, 203915, 1630230, 1630539, 1631108"
22401049,1,"1627832, 1628415, 1630224, 1630578, 1631106","1629027, 1630168, 1630700, 1631243, 1642258"
22401049,2,"203500, 1627832, 1628988, 1630578, 1631095","1629027, 1629611, 1630249, 1631230, 1631243"
22401049,3,"1627832, 1628415, 1630224, 1630578, 1631106","1627777, 1629027, 1630168, 1630700, 1642258"
22401049,4,"1628415, 1628988, 1630578, 1631095, 1631106","1629611, 1630168, 1630249, 1630700, 1642258"
22401050,1,"1629012, 1631117, 1642262, 1642268, 1642271","1628991, 1630217, 1630583, 1630590, 1642377"
22401050,2,"1630548, 1631117, 1641718, 1641729, 1642271","1628379, 1628991, 1629723, 1630590, 1641744"
22401050,3,"1629012, 1631117, 1642262, 1642268, 1642271","1628991, 1630217, 1630583, 1630590, 1642377"
22401050,4,"1630548, 1631117, 1641729, 1642262, 1642271","1628379, 1629723, 1630217, 1631246, 1641744"
22401051,1,"1629014, 1630166, 1631101, 1641739, 1642270","1628386, 1629622, 1629636, 1630241, 1630596"
22401051,2,"1629014, 1629680, 1630625, 1631101, 1641871","1629622, 1629636, 1629731, 1630171, 1630596"
22401051,3,"1629014, 1630166, 1631101, 1641739, 1642270","1628386, 1629622, 1629636, 1630241, 1630596"
22401051,4,"1629014, 1629680, 1630166, 1630625, 1630703, 1642270","1629622, 1629631, 1629660, 1629731, 1630596"
22401052,1,"201942, 203897, 1627734, 1631099, 1631165","1628392, 1628983, 1629026, 1629652, 1631096"
22401052,2,"202685, 203897, 203926, 1628365, 1631222","1627936, 1628392, 1630198, 1631096, 1641794"
22401052,3,"201942, 203897, 1627734, 1631099, 1631165","1628392, 1628983, 1629026, 1629652, 1631096"
22401052,4,"201942, 202685, 203897, 1627734, 1628365, 1631222","1627936, 1628392, 1629026, 1630198, 1631096"
22401053,1,"1627824, 1629656, 1630288, 1641741, 1642348","1629673, 1630551, 1642259, 1642267, 1642358"
22401053,2,"1627824, 1630215, 1630762, 1641741, 1642348","1630550, 1641732, 1641774, 1641798, 1642267"
22401053,3,"1627824, 1629656, 1630288, 1641741, 1642348","1629673, 1630551, 1642259, 1642267, 1642358"
22401053,4,"1630215, 1630542, 1630762, 1641741, 1642348","1630550, 1641732, 1641774, 1641798, 1642267"
22401054,1,"1626156, 1629651, 1630533, 1630553, 1641730","1629628, 1630567, 1631115, 1642266, 1642347"
22401054,2,"1630570, 1630592, 1641721, 1641727, 1641730","1630567, 1630639, 1631306, 1642367, 1642419"
22401054,3,"1626156, 1629651, 1630533, 1630553, 1641730","1629628, 1630567, 1631115, 1642266, 1642347"
22401054,4,"1629651, 1630533, 1630570, 1641727","1630567, 1630639, 1631306, 1642367, 1642419"
22401055,1,"1626167, 1627783, 1629614, 1630169, 1630174","2544, 1629029, 1629060, 1629637, 1630559"
22401055,2,"204456, 1628418, 1630174, 1631097, 1641767","2544, 1627827, 1629020, 1630559, 1642261"
22401055,3,"1626167, 1627783, 1629614, 1630169, 1630174","2544, 1629029, 1629060, 1629637, 1630559"
22401055,4,"204456, 1626167, 1630167, 1631097, 1641767","2544, 1629020, 1629060, 1629216, 1630559"
22401056,1,"1626157, 1626166, 1628384, 1628404, 1628969","201935, 202695, 1626181, 1627739, 1627826"
22401056,2,"1629011, 1629013, 1630173, 1642278","202695, 203992, 1627732, 1627826, 1627884"
22401056,3,"1626157, 1628384, 1628404, 1628969, 1642278","201935, 202695, 1626181, 1627739, 1627826"
22401056,4,"1626153, 1626157, 1628384, 1629011, 1629013","201587, 202695, 203992, 1627732, 1627884"
22401057,1,"203932, 203999, 1627750, 1629008, 1631128","201572, 1627752, 1628398, 1629018, 1629645"
22401057,2,"201566, 201599, 203932, 1627750, 1631128, 1631212","1626192, 1628398, 1629018, 1631157, 1631260"
22401057,3,"203932, 203999, 1627750, 1629008, 1631128","201572, 1627752, 1628398, 1629018, 1629645"
22401057,4,"201566, 203932, 1627750, 1629618, 1631212","1626192, 1627752, 1628398, 1631157, 1631260"
22401058,1,"201142, 1626164, 1630208, 1631221, 1642346","201143, 201950, 204001, 1627759, 1628401"
22401058,2,"1626145, 1626164, 1628960, 1628998, 1642345","204001, 1628401, 1628436, 1630202, 1630573"
22401058,3,"201142, 1626164, 1630208, 1631221, 1642346","201143, 201950, 204001, 1627759, 1628401"
22401058,4,"1626145, 1626164, 1628960, 1628998, 1642345","201143, 201950, 1628401, 1628436, 1630573"
22401059,1,"1628378, 1628386, 1629622, 1629636, 1629731","101108, 202687, 203084, 1630170, 1642264"
22401059,2,"202684, 1628378, 1629750, 1630171, 1630241","1629640, 1630577, 1631104, 1631110, 1642264"
22401059,3,"1628378, 1628386, 1629622, 1629636, 1629731","101108, 202687, 203084, 1630170, 1642264"
22401059,4,"202684, 1628378, 1629731, 1630171, 1630241","1629640, 1630572, 1630577, 1631110, 1642264"
22401060,1,"202709, 203484, 1628976, 1630532, 1631094","202691, 203076, 203915, 1630230, 1630539"
22401060,2,"203914, 1629048, 1631094, 1631216, 1641710","202691, 203076, 203915, 1630230, 1630702"
22401060,3,"202709, 203484, 1628976, 1630532, 1631094","202691, 203076, 203915, 1630230, 1631108"
