GAME_ID,PERIOD,HOME_PLAYERS,AWAY_PLAYERS
22400794,2,"1627750, 1629008, 1630192, 1631124, 1631128, 201566, 201599, 203932, 203999","1628970, 1630182, 1631111, 1631217, 1641733, 1641878, 1642275, 203552, 203901, 203994"
22400794,3,"1627750, 1629008, 1630192, 1631124, 1631128, 201566, 203932, 203999","1628970, 1630182, 1631111, 1631217, 1641733, 1641878, 1642275, 203901, 203994"
22400794,4,"1627750, 1629008, 1630192, 1631124, 1631128, 201566, 201599, 203932, 203999","1628970, 1630182, 1631111, 1631217, 1641733, 1641878, 1642275, 203552, 203901, 203994"
22400795,1,"101108, 1628368, 1629640, 1630170, 1630577, 1631110, 1642264, 202687, 203084","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 201142, 203078, 203486"
22400795,2,"101108, 1628368, 1629640, 1630170, 1630577, 1631110, 1642264, 203084","1626145, 1626164, 1626220, 1628960, 1629626, 201142, 203078, 203486"
22400795,3,"101108, 1628368, 1629640, 1630170, 1630577, 1631110, 1642264, 202687, 203084","1626145, 1626164, 1626220, 1628960, 1629626, 1642346, 201142, 203078, 203486"
22400795,4,"101108, 1628368, 1629640, 1630170, 1630577, 1631110, 1642264, 202687, 203084","1626145, 1626164, 1626220, 1628960, 201142, 203078, 203486"
22400796,1,"1629014, 1629057, 1630166, 1630703, 1631101, 1641739, 1642270, 203924","1627827, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 2544"
22400796,2,"1629014, 1629057, 1630166, 1630625, 1630703, 1631101, 1631200, 1641739, 1642270, 203924","1627827, 1629003, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 2544"
22400796,3,"1629014, 1629057, 1630166, 1630703, 1631101, 1641739, 1642270, 203924","1627827, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 2544"
22400796,4,"1629014, 1629057, 1630166, 1630625, 1630703, 1631101, 1641739, 1642270, 203924","1627827, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 2544"
22400797,1,"1628378, 1628386, 1629622, 1629631, 1629636, 1629660, 1630241, 1630596","1626157, 1628384, 1628969, 1628973, 1629013, 1630173, 1630540, 1630574"
22400797,2,"1628378, 1628386, 1629622, 1629631, 1629636, 1629660, 1629731, 1630171, 1630241, 1630596","1626157, 1626166, 1628384, 1628969, 1628973, 1629013, 1630173, 1630540, 1630574"
22400797,3,"1628378, 1628386, 1629622, 1629631, 1629636, 1629660, 1629731, 1630241, 1630596","1626157, 1628384, 1628969, 1628973, 1630173, 1630540, 1630574"
22400797,4,"1629660, 1629731, 1630171, 1630241, 1641772, 1641854, 1642281, 202684","1626153, 1626166, 1629013, 1630346, 1630540, 1630574, 1642359"
22400798,1,"1628976, 1629048, 1630175, 1630532, 1631094, 1641710, 1641724, 1641783, 203484, 203914","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1641744, 1642377"
22400798,2,"1628976, 1629048, 1630175, 1630532, 1641710, 1641724, 1641783, 203484, 203914","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1641713, 1641744, 1642377"
22400798,3,"1628976, 1629048, 1630175, 1630532, 1631094, 1641710, 1641783, 203484, 203914","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1641713, 1641744, 1642377"
22400798,4,"1628976, 1629048, 1630175, 1630532, 1631094, 1641724, 203484","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1641713"
22400799,1,"1626158, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 203114, 203935","1626192, 1628398, 1629018, 1629645, 1630579, 1631157, 1631260, 1641748, 201572, 203507"
22400799,2,"1626158, 1629673, 1630551, 1630557, 1641731, 1642259, 1642267, 1642273, 203114, 203935","1626192, 1628398, 1629018, 1629645, 1630579, 1631157, 1631260, 201572, 203507"
22400799,3,"1626158, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 203114, 203935","1628398, 1629018, 1629645, 1630579, 1631157, 1631260, 201572, 203507"
22400799,4,"1626158, 1629673, 1630551, 1630557, 1641731, 1641774, 1642259, 1642267, 1642273, 203114, 203935","1628398, 1629018, 1629645, 1630579, 1631157, 1631260, 201572, 203507"
22400800,1,"1628449, 1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626179, 1628389, 1629130, 1629639, 1630558, 1631107, 1642276, 203952"
22400800,2,"1628449, 1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626179, 1628389, 1629130, 1629639, 1630558, 1631107, 1642276, 202692, 203952"
22400800,3,"1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1628389, 1629130, 1629639, 1630558, 1631107, 1642276, 203937, 203952"
22400800,4,"1628449, 1629628, 1630193, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626179, 1628389, 1629130, 1629639, 1630558, 1631107, 203937, 203952"
22400800,5,"1629628, 1630193, 1630567, 1641711, 1642347, 1642367","1628389, 1629639, 1630558, 1631107, 203952"
22400801,1,"1628415, 1628988, 1630224, 1630256, 1630578, 1631095, 1631106, 1641708, 203500","1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1641740, 1642265, 201144"
22400801,2,"1628415, 1628988, 1630224, 1630256, 1630578, 1631095, 1631106, 1641708","1629638, 1629675, 1630162, 1630183, 1630545, 1641740, 1642265, 201144"
22400801,3,"1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708, 203500","1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1641740, 201144"
22400801,4,"1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708","1629638, 1629675, 1630162, 1630183, 1630545, 1641740, 201144"
22400802,1,"101108, 1628368, 1629640, 1629646, 1630170, 1630572, 1630577, 1631110, 1642264, 202687, 203084","1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501"
22400802,2,"101108, 1628368, 1629640, 1629646, 1630170, 1630572, 1630577, 1631110, 1642264, 202687, 203084","1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501"
22400802,3,"101108, 1628368, 1629640, 1630170, 1630572, 1630577, 1631110, 1642264, 202687, 203084","1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501"
22400802,4,"101108, 1628368, 1629162, 1629640, 1629646, 1630170, 1630561, 1630572, 1630577, 1631103, 1631104, 1631110, 203084","1627736, 1630191, 1630194, 1630322, 1630595, 1631105, 1631204, 1631323, 1641709, 1641842, 202699, 203471, 203501"
22400803,1,"1629023, 1629650, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957","1628971, 1629627, 1630530, 1630631, 1631255, 1641722, 1642274, 203468, 203482"
22400803,2,"1629023, 1629650, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957","1628971, 1629627, 1630530, 1630631, 1631255, 1641722, 1641810, 1642274, 203468, 203482"
22400803,3,"1629023, 1629650, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957","1628971, 1629627, 1630530, 1630631, 1631255, 1641722, 1642274, 203468, 203482"
22400803,4,"1629023, 1629650, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957","1628971, 1629627, 1630530, 1630631, 1641722, 1641810, 1642274, 203468, 203482"
22400804,1,"1628374, 1628381, 1630531, 1631117, 1641718, 1642262, 1642268, 1642271, 203903","1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717"
22400804,2,"1628374, 1628381, 1630231, 1631117, 1641718, 1642262, 1642268, 1642271, 203903","1627936, 1628392, 1628983, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717"
22400804,3,"1628374, 1628381, 1630531, 1631117, 1641718, 1642262, 1642268, 1642271, 203903","1627936, 1628392, 1628983, 1629026, 1629652, 1630598, 1631096, 1631114, 1641717"
22400804,4,"1628374, 1628381, 1630231, 1631117, 1641718, 1642262, 1642268, 1642271, 203903","1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631096, 1631114, 1631172, 1641717, 1641794, 1642382, 1642505"
22400805,1,"1626168, 1627734, 1628370, 1631099, 1631165, 1631222, 201942, 202685, 203897","1626172, 1627741, 1627780, 1630541, 1630611, 1641764, 201939, 202710, 203110"
22400805,2,"1626168, 1627734, 1628370, 1631099, 1631165, 1631222, 201942, 202685, 203897","1626172, 1627741, 1627780, 1630541, 1641764, 1642366, 201939, 202710, 203110"
22400805,3,"1626168, 1627734, 1628365, 1628370, 1631099, 1631165, 1631222, 201942, 202685, 203897","1626172, 1627741, 1627780, 1630541, 1630611, 1641764, 1642366, 201939, 202710, 203110"
22400805,4,"1626168, 1627734, 1628365, 1628370, 1630222, 1631099, 1631165, 1631222, 1642269, 1642384, 201942, 203897","1626172, 1627741, 1627780, 1628995, 1630311, 1630541, 1630611, 1631218, 1641764, 1642366, 201939, 202710, 203110"
22400806,1,"1628366, 1628380, 1628989, 1629632, 1630200, 1630581, 1641763, 1641824, 202696","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 201142, 203078, 203486"
22400806,2,"1628366, 1628380, 1628989, 1629632, 1630200, 1630581, 1631207, 1641763, 1641824, 202696","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 201142, 203078, 203486"
22400806,3,"1628366, 1628380, 1628989, 1629632, 1630200, 1630581, 1641763, 1641824, 202696","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 201142, 203078, 203486"
22400806,4,"1628366, 1628380, 1628989, 1629632, 1630200, 1630581, 1641763, 1641824, 202696","1626145, 1626164, 1626220, 1628960, 1630208, 201142, 203078, 203486"
22400807,1,"1626162, 1629022, 1629656, 1630178, 1631223, 202331, 203083, 203954","1629651, 1629661, 1630165, 1630533, 1630549, 1630553, 1630570, 1630592, 1631213, 1641736"
22400807,2,"1626162, 1627824, 1629022, 1629656, 1630178, 202331, 203083, 203954","1629651, 1629661, 1630165, 1630533, 1630549, 1630553, 1630570, 1630592, 1631213, 1641736"
22400807,3,"1626162, 1627824, 1629656, 1630178, 1641741, 202331, 203954","1629651, 1629661, 1630165, 1630533, 1630549, 1630553, 1630570, 1630592, 1631213, 1641736"
22400807,4,"1626162, 1627824, 1629656, 1630178, 1641741, 202331","1629651, 1629661, 1630165, 1630533, 1630553, 1630570, 1630592"
22400808,1,"1627750, 1629008, 1630192, 1631124, 1631128, 201566, 203932, 203999","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 2544"
22400808,2,"1627750, 1629008, 1630192, 1631124, 1631128, 1641816, 201566, 201599, 203932, 203999","1627827, 1629029, 1629060, 1629216, 1629637, 1630559, 1642261, 2544"
22400808,3,"1627750, 1629008, 1630192, 1631124, 1631128, 201566, 203932, 203999","1627827, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 2544"
22400808,4,"1627750, 1629008, 1629618, 1630192, 1631124, 1631128, 1641790, 1641816, 1642461, 201566, 203932, 203999","1627827, 1629003, 1629020, 1629029, 1629060, 1629216, 1629637, 1630559, 1630692, 1641998, 1642261, 203458, 2544"
22400809,1,"1628374, 1630231, 1630548, 1631117, 1641718, 1641729, 1642262, 1642268, 1642271","1628415, 1628988, 1629111, 1630224, 1630578, 1631095, 1641708, 1641715, 201145"
22400809,2,"1628374, 1630231, 1630531, 1630548, 1631117, 1641718, 1641729, 1642262, 1642268, 1642271","1628415, 1628988, 1629111, 1630224, 1630578, 1631095, 1641708, 1641715, 1642263"
22400809,3,"1628374, 1630231, 1630548, 1631117, 1641718, 1641729, 1642262, 1642268, 1642271","1628415, 1628988, 1629111, 1630224, 1630578, 1631095, 1641708, 1641715, 201145"
22400809,4,"1628374, 1630231, 1630548, 1631117, 1641718, 1641729, 1642262, 1642268, 1642271","1628415, 1628988, 1630224, 1630578, 1631095, 1641708, 1641715, 201145"
22400810,1,"1629014, 1630166, 1630703, 1631101, 1631133, 1641739, 1642270, 203924","1628970, 1630163, 1630182, 1631109, 1631111, 1631217, 1641733, 1642275, 203552, 203901, 203994"
22400810,2,"1629014, 1630166, 1630703, 1631101, 1631133, 1631200, 1641739, 1642270, 203924","1628970, 1630163, 1630182, 1631109, 1631111, 1631217, 1641733, 1642275, 203552, 203901, 203994"
22400810,3,"1629014, 1630166, 1630703, 1631101, 1631133, 1641739, 1642270, 203924","1628970, 1630163, 1630182, 1631109, 1631111, 1641733, 1642275, 203552, 203901, 203994"
22400810,4,"1630625, 1630703, 1631101, 1631133, 1631200, 1641712, 1641739, 1641871","1631109, 1631111, 1631217, 1641733, 1642275, 203552, 203901"
22400811,1,"1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950, 204001","1626157, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540"
22400811,2,"1627759, 1628369, 1628401, 1628436, 1630202, 201143, 201950, 204001","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1629013, 1630173, 1630540"
22400811,3,"1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950, 204001","1626157, 1628384, 1628404, 1628969, 1628973, 1630540"
22400811,4,"1627759, 1628369, 1628401, 201143, 201950, 204001","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540"
22400812,1,"1626172, 1627741, 1627780, 1630541, 1630611, 1641764, 201939, 202710, 203110","1629023, 1629650, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957"
22400812,2,"1626172, 1627741, 1627780, 1630541, 1630611, 1641764, 1642366, 201939, 202710, 203110","1629023, 1630230, 1630556, 1631108, 1641765, 202681, 202691, 203915, 203957"
22400812,3,"1626172, 1627741, 1627780, 1630541, 1630611, 1641764, 201939, 202710, 203110","1629023, 1630230, 1630556, 1630702, 1631108, 202681, 202691, 203915, 203957"
22400812,4,"1628995, 1630311, 1630541, 1630611, 1641764, 1641879, 1642366, 202710, 203110","1629650, 1630283, 1630314, 1630556, 1630702, 1631108, 1641765, 202681, 202691, 203915"
22400813,1,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641767, 204456","1627732, 1627739, 1627826, 1627884, 1629234, 1629599, 201587, 201935, 203992"
22400813,2,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641767, 204456","1627732, 1627739, 1627826, 1627884, 1629234, 1629599, 201587, 201935, 203992"
22400813,3,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641767","1627732, 1627739, 1627826, 1627884, 1629599, 1630699, 1641738, 201935, 203992"
22400813,4,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1630174, 1631097, 1641716, 1641767, 1642277, 204456","1627732, 1627739, 1627826, 1629234, 1629599, 1630699, 1641738, 201935, 201988, 203992"
22400814,1,"1627747, 1627777, 1629027, 1629611, 1630168, 1630700, 1631243, 1642258, 203991","1627736, 1630191, 1630595, 1631105, 1631323, 1641709, 202699, 203471, 203501"
22400814,2,"1627747, 1627777, 1629027, 1629611, 1630168, 1630700, 1631243, 1642258, 203991","1627736, 1630191, 1630194, 1630595, 1631105, 1631323, 1641709, 1641842, 202699, 203471, 203501"
22400814,3,"1627747, 1627777, 1629027, 1629611, 1630168, 1630700, 1631243, 1642258, 203991","1627736, 1630191, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501"
22400814,4,"1627747, 1627777, 1629027, 1629611, 1630168, 1630700, 1631243, 1642258, 203991","1627736, 1630191, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501"
22400815,1,"1628371, 1628976, 1629048, 1630175, 1630532, 1631094, 1641710, 1641783, 203484, 203914","1626158, 1629667, 1629673, 1630264, 1630551, 1630557, 1641731, 1641774, 1642267, 1642273"
22400815,2,"1628371, 1628976, 1629048, 1630175, 1630532, 1631094, 1631216, 1641710, 1641783, 203484, 203914","1626158, 1629667, 1629673, 1630264, 1630551, 1630557, 1641731, 1641774, 1642267, 1642273"
22400815,3,"1628371, 1628976, 1629048, 1630175, 1630532, 1631094, 1641710, 1641783, 203484, 203914","1626158, 1629673, 1630551, 1630557, 1641731, 1641774, 1642267, 1642273"
22400815,4,"1628371, 1629048, 1630243, 1630532, 1631094, 1631216, 1641710, 1641724, 202709","1626158, 1629667, 1629673, 1630264, 1630551, 1630557, 1641731, 1641774, 1642267, 1642273"
22400816,1,"1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 1642346, 201142, 203078, 203486"
22400816,2,"1628449, 1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626145, 1626164, 1626220, 1628960, 1629626, 1630208, 201142, 203078, 203486"
22400816,3,"1629628, 1630193, 1630534, 1630567, 1631115, 1641711, 1642266, 1642347, 1642367","1626145, 1626164, 1626220, 1628960, 1630208, 1642346, 201142, 203078, 203486"
22400816,4,"1628449, 1629628, 1630193, 1630534, 1630567, 1630639, 1631197, 1641711, 1642266, 1642347, 1642367","1626145, 1626164, 1626220, 1628960, 1629626, 1631102, 1631221, 1642345, 1642346, 201142, 203078, 203486"
22400817,1,"1627752, 1628398, 1629018, 1629645, 1630579, 1631260, 201572, 203081, 203507","1626179, 1628389, 1629130, 1629639, 1630558, 1631107, 1642276, 203952"
22400817,2,"1627752, 1628398, 1629018, 1629645, 1630579, 1631157, 1631260, 1641748, 201572, 203081, 203507","1626179, 1628389, 1629130, 1629639, 1630558, 1631107, 1642276, 203952"
22400817,3,"1627752, 1628398, 1629018, 1630579, 1631260, 201572, 203081, 203507","1628389, 1629130, 1629639, 1630558, 1642276, 203937, 203952"
22400817,4,"1627752, 1628398, 1629018, 1629645, 1630579, 1631260, 201572, 203081, 203507","1626179, 1628389, 1629130, 1629639, 1630558, 1642276, 203937, 203952"
22400818,1,"1628971, 1629627, 1630530, 1630631, 1631255, 1641722, 1641810, 1642274, 203468, 203482","101108, 1628368, 1629640, 1629646, 1630170, 1630577, 1631110, 1642264, 202687, 203084"
22400818,2,"1628971, 1629627, 1630526, 1630530, 1630631, 1641722, 1642274, 203468, 203482","101108, 1628368, 1629640, 1630170, 1630572, 1630577, 1631110, 1642264, 202687, 203084"
22400818,3,"1628971, 1629627, 1630530, 1630631, 1631255, 1641722, 1642274, 203468, 203482","101108, 1628368, 1629640, 1630170, 1630577, 1631110, 1642264, 202687, 203084"
22400818,4,"1629627, 1630526, 1630530, 1630631, 1631255, 1641722, 1641810, 203468, 203482","101108, 1628368, 1629162, 1629640, 1630170, 1630572, 1630577, 1631103, 1631104, 1631110, 1642264, 202687, 203084"
22400819,1,"1628378, 1628386, 1629622, 1629631, 1629660, 1629731, 1630171, 1630241, 1630596","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1631246, 1641713, 1641744, 1642377"
22400819,2,"1628378, 1628386, 1629622, 1629631, 1629660, 1629731, 1630171, 1630241, 1630596, 1641854","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1631246, 1641744, 1642377"
22400819,3,"1628378, 1628386, 1629622, 1629631, 1629660, 1629731, 1630171, 1630241, 1630596, 202684","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1631246, 1641744, 1642377"
22400819,4,"1628378, 1628386, 1629622, 1629631, 1629660, 1629731, 1630171, 1630241, 1630596","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1631246, 1641744, 1642377"
22400820,1,"1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1641740, 1642265, 201144","1627936, 1628392, 1628983, 1629026, 1629652, 1630598, 1631096, 1631114, 1641717"
22400820,2,"1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1641740, 1642265, 201144","1627936, 1628392, 1628983, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717"
22400820,3,"1629638, 1629675, 1630162, 1630183, 1630545, 1630568, 1631169, 1641740, 201144","1627936, 1628392, 1628983, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717"
22400820,4,"1629638, 1629675, 1630162, 1630183, 1630545, 1642265, 201144","1627936, 1628392, 1628983, 1629652, 1630198, 1630598, 1631096, 1631114, 1641717"
22400821,1,"1627736, 1630191, 1630595, 1631105, 1641709, 202699, 203471, 203501","1627739, 1627826, 1627884, 1629234, 1629599, 201587, 201935, 201988, 203992"
22400821,2,"1627736, 1630191, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501","1627739, 1627826, 1627884, 1629234, 1629599, 1641738, 201587, 201935, 201988, 203992"
22400821,3,"1627736, 1630191, 1630595, 1631105, 1641709, 1641842, 202699, 203471, 203501","1627739, 1627826, 1627884, 1629234, 1629599, 201587, 201935, 201988, 203992"
